target_month,gold_state_signal_month,ktb_signal_date,cpi_release_date,fx_signal_date,gold_trend_signal_date,ktb_10y_pct,cpi_yoy_pct,real_yield_proxy_pct,fx_momentum_63d,gold_trend_252d,real_yield_change_3m_pctpt,real_yield_proxy_pct_rank,real_yield_proxy_pct_prior_count,real_yield_change_3m_pctpt_rank,real_yield_change_3m_pctpt_prior_count,fx_momentum_63d_rank,fx_momentum_63d_prior_count,gold_trend_252d_rank,gold_trend_252d_prior_count,real_yield_support,fx_support,gold_trend_support,gold_composite_state,real_yield_active,fx_active,gold_trend_active,gold_composite_active,raw_real_yield_support,raw_fx_support,raw_gold_trend_support,raw_gold_composite_state,raw_gold_composite_z,gold_calibration_observations,gold_calibration_slope,raw_gold_composite_z_current,calibrated_gold_alpha_active,calibrated_gold_mu_adjustment,future_1m_gold_return,future_3m_gold_return,future_6m_gold_return,recent_1m_gold_return,gold_realized_vol_21d,macro_fragility,vix6_stress_score
2015-07,2015-06,2015-06-30,2015-06-30,2015-06-30,2015-06-30,2.451,0.6,1.851,0.018366174594220297,-0.13054564030384164,0.2909999999999999,0.5580357142857143,111,0.6834862385321101,108,0.71875,111,0.10267857142857142,111,0.37923902359108774,0.71875,0.10267857142857142,0.40022253167321975,True,True,True,True,0.37923902359108774,0.71875,0.10267857142857142,0.40022253167321975,-0.3164837552349681,108,0.002915690922559256,-0.3164837552349681,True,-0.0009227688122760618,-0.027862080254471344,0.010745073317087739,-0.033638061650778095,-0.019827765333352843,0.13994652549137768,0.8361923804641664,0.32610896017731056
2015-08,2015-07,2015-07-31,2015-07-31,2015-07-31,2015-07-31,2.428,0.7,1.728,0.08185870526890682,-0.16205660188572413,-0.18600000000000017,0.5353982300884956,112,0.41363636363636364,109,0.915929203539823,112,0.09292035398230089,112,0.5254827031375704,0.915929203539823,0.09292035398230089,0.5114440868865647,True,True,True,True,0.5254827031375704,0.915929203539823,0.09292035398230089,0.5114440868865647,0.31722908294808244,109,0.0030086593270877743,0.31722908294808244,True,0.0009544342392352494,0.06286728691599253,0.015997499649590186,0.06481728790562014,-0.027862080254471344,0.14400088929712015,0.9042501704158146,0.4284987570735204
2015-09,2015-08,2015-08-31,2015-08-31,2015-08-31,2015-08-31,2.295,0.7,1.595,0.06224942912570075,-0.12945676218429814,-0.31299999999999994,0.4605263157894737,113,0.36486486486486486,110,0.881578947368421,113,0.11842105263157894,113,0.5873044096728307,0.881578947368421,0.11842105263157894,0.5291014698909435,True,True,True,True,0.5873044096728307,0.881578947368421,0.11842105263157894,0.5291014698909435,0.4164238086994323,110,0.0031500589272521248,0.4164238086994323,True,0.0013117595361139777,-0.021784119694959525,-0.08480570014649813,0.13376974391315577,0.06286728691599253,0.179819343078029,0.922154918991032,0.48466051325479553
2015-10,2015-09,2015-09-30,2015-09-30,2015-09-30,2015-09-30,2.061,0.7,1.361,0.06326654146253663,-0.08387931911524937,-0.49,0.3521739130434783,114,0.27232142857142855,111,0.8913043478260869,114,0.2217391304347826,114,0.6877523291925466,0.8913043478260869,0.2217391304347826,0.6002652691511388,True,True,True,True,0.6877523291925466,0.8913043478260869,0.2217391304347826,0.6002652691511388,0.8219106254629885,111,0.003016268818462508,0.8219106254629885,True,0.0024791033911470296,-0.0228102794163646,-0.04391130477857119,0.045613863384730946,-0.021784119694959525,0.1619536004038939,0.8979634577944369,0.6454878749458767
2015-11,2015-10,2015-10-30,2015-10-31,2015-10-30,2015-10-30,2.111,0.5,1.6110000000000002,-0.024986543180735232,-0.05248653702959327,-0.11699999999999977,0.4870689655172414,115,0.47345132743362833,112,0.2543103448275862,115,0.2629310344827586,115,0.5197398535245652,0.2543103448275862,0.2629310344827586,0.34566041094496996,True,True,True,True,0.5197398535245652,0.2543103448275862,0.2629310344827586,0.34566041094496996,-0.6449437907701379,112,0.002759786172334264,-0.6449437907701379,True,-0.001779906955700269,-0.04258614531850713,0.04805109094546722,0.14319998483242924,-0.0228102794163646,0.15800683748165825,0.8934105250490472,0.48591641322161827
2015-12,2015-11,2015-11-30,2015-11-30,2015-11-30,2015-11-30,2.247,0.8,1.4469999999999998,-0.01925360887935934,-0.09529236375147665,-0.14800000000000013,0.3803418803418803,116,0.4605263157894737,113,0.31196581196581197,116,0.18376068376068377,116,0.579565901934323,0.31196581196581197,0.18376068376068377,0.3584307992202729,True,True,True,True,0.579565901934323,0.31196581196581197,0.18376068376068377,0.3584307992202729,-0.5674602881427798,113,0.003035912074113074,-0.5674602881427798,True,-0.0017227595403523494,0.021926321870052945,0.23882955138011885,0.16249967059665704,-0.04258614531850713,0.16659795450046158,0.8552427610541795,0.4872140630242729
2016-01,2015-12,2015-12-31,2015-12-31,2015-12-31,2015-12-31,2.076,0.8,1.276,0.003707585874364483,-0.11284282745554997,-0.08499999999999996,0.3008474576271186,117,0.5,114,0.5296610169491526,117,0.1652542372881356,117,0.5995762711864407,0.5296610169491526,0.1652542372881356,0.43149717514124303,True,True,True,True,0.5995762711864407,0.5296610169491526,0.1652542372881356,0.43149717514124303,-0.14260863069827232,114,0.00294991573415127,-0.14260863069827232,True,-0.00042068344352260133,0.07118174060324489,0.09363688600310072,0.21375409456697048,0.021926321870052945,0.19206173533889995,0.893544704669318,0.326563814365021
2016-02,2016-01,2016-01-29,2016-01-31,2016-01-29,2016-01-29,1.979,1.1,0.879,0.058943314175682104,-0.12144371553454292,-0.7320000000000002,0.18067226890756302,118,0.16810344827586207,115,0.8697478991596639,118,0.13865546218487396,118,0.8256121414082874,0.8697478991596639,0.13865546218487396,0.6113385009176083,True,True,True,True,0.8256121414082874,0.8697478991596639,0.13865546218487396,0.6113385009176083,0.9001510630288986,115,0.0028584705238252138,0.9001510630288986,True,0.002573055280658039,0.13169347022023992,0.09078650335750948,0.10023667178245743,0.07118174060324489,0.1485333590807338,0.9098156865142877,0.381080420885429
2016-03,2016-02,2016-02-29,2016-02-29,2016-02-29,2016-02-29,1.786,0.6,1.186,0.07287472852440402,0.02112511008219986,-0.2609999999999999,0.2708333333333333,119,0.3803418803418803,116,0.9041666666666667,119,0.3958333333333333,119,0.6744123931623932,0.9041666666666667,0.3958333333333333,0.6581374643874643,True,True,True,True,0.6744123931623932,0.9041666666666667,0.3958333333333333,0.6581374643874643,1.1645747405022664,116,0.0037895269698104924,1.1645747405022664,True,0.004413187387493394,-0.09784496250554742,-0.06161451403740459,-0.053473313602258044,0.13169347022023992,0.21261105412509199,0.8931944898353179,0.4664272502583586
2016-04,2016-03,2016-03-31,2016-03-31,2016-03-31,2016-03-31,1.793,1.1,0.6929999999999998,-0.029280421990163674,0.03441754040865952,-0.5830000000000002,0.16115702479338842,120,0.21610169491525424,117,0.1859504132231405,120,0.41735537190082644,120,0.8113706401456786,0.1859504132231405,0.41735537190082644,0.4715588084232152,True,True,True,True,0.8113706401456786,0.1859504132231405,0.41735537190082644,0.4715588084232152,0.0724156483645797,117,0.00267959321192705,0.0724156483645797,True,0.00019404447979502396,0.06838988355931463,0.10983280657518835,0.04302366549222758,-0.09784496250554742,0.24921993007280105,0.8740580739958204,0.3134456802858959
2016-05,2016-04,2016-04-29,2016-04-30,2016-04-29,2016-04-29,1.794,0.8,0.994,-0.05736999913289598,0.08591651074689644,0.11499999999999999,0.2336065573770492,121,0.6176470588235294,118,0.06147540983606557,121,0.4959016393442623,121,0.5743731918997107,0.06147540983606557,0.4959016393442623,0.3772500803600129,True,True,True,True,0.5743731918997107,0.06147540983606557,0.4959016393442623,0.3772500803600129,-0.4763780502367771,118,0.0027046222894180224,-0.4763780502367771,True,-0.0012884226928598858,-0.026422930844375414,0.00866362793806097,-0.007630848190865125,0.06838988355931463,0.16242126846842467,0.8809805671836534,0.34749454335225016
2016-06,2016-05,2016-05-31,2016-05-31,2016-05-31,2016-05-31,1.811,1.0,0.8109999999999999,-0.02150358294595378,0.01790882933224136,-0.375,0.17479674796747968,122,0.3375,119,0.2967479674796748,122,0.3780487804878049,122,0.7438516260162602,0.2967479674796748,0.3780487804878049,0.4728827913279132,True,True,True,True,0.7438516260162602,0.2967479674796748,0.3780487804878049,0.4728827913279132,0.08408903992446788,119,0.0028350928646512174,0.08408903992446788,True,0.00023840023708523024,0.06698288944797537,0.008675752723088292,-0.04965930668054663,-0.026422930844375414,0.18660385589057318,0.837263122261234,0.3474480412469354
2016-07,2016-06,2016-06-30,2016-06-30,2016-06-30,2016-06-30,1.469,0.8,0.669,0.0055092923029729235,0.12168482164527994,-0.0239999999999998,0.14919354838709678,123,0.5495867768595041,120,0.5362903225806451,123,0.5362903225806451,123,0.6506098373766995,0.5362903225806451,0.5362903225806451,0.5743968275126633,True,True,True,True,0.6506098373766995,0.5362903225806451,0.5362903225806451,0.5743968275126633,0.6785660186464956,120,0.002863688579121496,0.6785660186464956,True,0.0019432017577779134,-0.029001476962329353,-0.06019748261823854,-0.10276607084883427,0.06698288944797537,0.26293855888943035,0.8172202926554879,0.41421363941785244
2016-08,2016-07,2016-07-29,2016-07-31,2016-07-29,2016-07-29,1.386,0.7,0.6859999999999999,-0.010757811915391713,0.21267366385036723,-0.30800000000000005,0.164,124,0.3729508196721312,121,0.388,124,0.684,124,0.7315245901639343,0.388,0.684,0.6011748633879782,True,True,True,True,0.7315245901639343,0.388,0.684,0.6011748633879782,0.8317507480805411,121,0.002628500581763226,0.8317507480805411,True,0.0021862573252117005,-0.026411227822333072,-0.016154519383469568,-0.07661375976136076,-0.029001476962329353,0.1672170488539047,0.8452223596969246,0.48724499956316786
2016-09,2016-08,2016-08-31,2016-08-31,2016-08-31,2016-08-31,1.478,0.4,1.0779999999999998,-0.057270709960911326,0.133371141535493,0.2669999999999999,0.26587301587301587,125,0.7032520325203252,122,0.06746031746031746,125,0.5357142857142857,125,0.5154374758033295,0.06746031746031746,0.5357142857142857,0.37287069299264425,True,True,True,True,0.5154374758033295,0.06746031746031746,0.5357142857142857,0.37287069299264425,-0.5165382681813114,122,0.002365540530077419,-0.5165382681813114,True,-0.0012218922087188916,-0.005871606609583413,-0.05783331189051566,-0.03468280595089179,-0.026411227822333072,0.13734309620173324,0.7698998262527484,0.3562267423923956
2016-10,2016-09,2016-09-30,2016-09-30,2016-09-30,2016-09-30,1.398,0.5,0.8979999999999999,-0.044196795217958496,0.16311835743405556,0.22899999999999987,0.20866141732283464,126,0.6975806451612904,123,0.1220472440944882,126,0.610236220472441,126,0.5468789687579374,0.1220472440944882,0.610236220472441,0.4263874777749555,True,True,True,True,0.5468789687579374,0.1220472440944882,0.610236220472441,0.4263874777749555,-0.19823147954867013,123,0.002416442088815762,-0.19823147954867013,True,-0.00047901489050962746,0.016503457808760613,-0.045295248143396694,-0.04172482935088706,-0.005871606609583413,0.13530701875302,0.8014873177474804,0.48321617038611436
2016-11,2016-10,2016-10-31,2016-10-31,2016-10-31,2016-10-31,1.688,1.3,0.3879999999999999,0.030871939638363877,0.1094327173976195,-0.29800000000000004,0.08984375,127,0.372,124,0.76171875,127,0.51171875,127,0.7690781250000001,0.76171875,0.51171875,0.6808385416666667,True,True,True,True,0.7690781250000001,0.76171875,0.51171875,0.6808385416666667,1.3093224108092891,124,0.002394184576746369,1.3093224108092891,True,0.0031347595219479735,-0.06765551386342394,-0.06145196737601932,-0.027675295244411036,0.016503457808760613,0.18110791855446287,0.8007004073720715,0.5107821693431976
2016-12,2016-11,2016-11-30,2016-11-30,2016-11-30,2016-11-30,2.144,1.5,0.6440000000000001,0.04488466963573945,0.08855009500560751,-0.4339999999999997,0.1511627906976744,128,0.27380952380952384,125,0.810077519379845,128,0.49224806201550386,128,0.7875138427464008,0.810077519379845,0.49224806201550386,0.6966131413805833,True,True,True,True,0.7875138427464008,0.810077519379845,0.49224806201550386,0.6966131413805833,1.388340277852125,125,0.0015668088299200255,1.388340277852125,True,0.002175263806272331,0.007357947487856231,0.024571560671580173,0.027276950995692717,-0.06765551386342394,0.16815890747148032,0.7853513939760673,0.4004020571807366
2017-01,2016-12,2016-12-30,2016-12-31,2016-12-30,2016-12-30,2.074,1.5,0.5739999999999998,0.08846893815137324,0.07726399368101067,-0.32400000000000007,0.1346153846153846,129,0.35826771653543305,126,0.9346153846153846,129,0.4653846153846154,129,0.7535584494245912,0.9346153846153846,0.4653846153846154,0.7178528164748638,True,True,True,True,0.7535584494245912,0.9346153846153846,0.4653846153846154,0.7178528164748638,1.4972849857797152,126,0.0015365973354117559,1.4972849857797152,True,0.002300724119501139,-0.0006990971537741419,0.0037398146239100427,0.011761780472619998,0.007357947487856231,0.14201742534274933,0.7607975146493262,0.30103582365777976
2017-02,2017-01,2017-01-31,2017-01-31,2017-01-31,2017-01-31,2.155,1.3,0.8549999999999998,0.020775137690129952,0.06710925193426576,0.46699999999999986,0.2099236641221374,130,0.80078125,127,0.7290076335877863,130,0.44656488549618323,130,0.4946475429389313,0.7290076335877863,0.44656488549618323,0.5567400206743003,True,True,True,True,0.4946475429389313,0.7290076335877863,0.44656488549618323,0.5567400206743003,0.535011822742318,127,0.001409757073468738,0.535011822742318,True,0.0007542367015003854,0.01779942212846386,0.03598821899096216,0.022514719729539223,-0.0006990971537741419,0.20801980424951466,0.7360758353556667,0.531557756718656
2017-03,2017-02,2017-02-28,2017-02-28,2017-02-28,2017-02-28,2.162,2.2,-0.038000000000000256,-0.03823019764145208,0.004960736288039946,-0.6820000000000004,0.041666666666666664,131,0.16666666666666666,128,0.16287878787878787,131,0.32954545454545453,131,0.8958333333333334,0.16287878787878787,0.32954545454545453,0.4627525252525253,True,True,True,True,0.8958333333333334,0.16287878787878787,0.32954545454545453,0.4627525252525253,-0.019522045776268614,128,0.0014421253459996873,-0.019522045776268614,True,-2.815323701972311e-05,-0.013123808737559695,0.0026405088994847503,0.055613435192372496,0.01779942212846386,0.12925838723978003,0.6175750760422047,0.33014655170466567
2017-04,2017-03,2017-03-31,2017-03-31,2017-03-31,2017-03-31,2.177,2.1,0.07699999999999996,-0.07409584957111903,0.015192321939144549,-0.4969999999999999,0.07142857142857142,132,0.25769230769230766,129,0.02631578947368421,132,0.35714285714285715,132,0.8354395604395605,0.02631578947368421,0.35714285714285715,0.40629940235203393,True,True,True,True,0.8354395604395605,0.02631578947368421,0.35714285714285715,0.40629940235203393,-0.35221879394090033,129,0.001439756110669482,-0.35221879394090033,True,-0.0005071091608690463,0.031406692743003006,0.007992076962410666,0.04790107463098692,-0.013123808737559695,0.14021712694548488,0.6219531081663434,0.4066099171215336
2017-05,2017-04,2017-04-28,2017-04-30,2017-04-28,2017-04-28,2.196,2.3,-0.10399999999999965,-0.03416379155194971,-0.004296497377844766,-0.9589999999999994,0.041044776119402986,133,0.09541984732824428,130,0.19029850746268656,133,0.30970149253731344,133,0.9317676882761764,0.19029850746268656,0.30970149253731344,0.47725589609205876,True,True,True,True,0.9317676882761764,0.19029850746268656,0.30970149253731344,0.47725589609205876,0.06898991164393485,130,0.0013706028098483928,0.06898991164393485,True,9.455776675036946e-05,-0.0149628037716254,-0.013005456060635301,-0.00946640026995782,0.031406692743003006,0.11402921162218609,0.5127342357048308,0.43442706641744616
2017-06,2017-05,2017-05-31,2017-05-31,2017-05-31,2017-05-31,2.23,2.0,0.22999999999999998,-0.0228702020392344,0.03853785306663937,0.26800000000000024,0.09259259259259259,134,0.7159090909090909,131,0.3,134,0.4185185185185185,134,0.5957491582491583,0.3,0.4185185185185185,0.43808922558922564,True,True,True,True,0.5957491582491583,0.3,0.4185185185185185,0.43808922558922564,-0.1638280176748396,131,0.001352914288361544,-0.1638280176748396,True,-0.00022164526594623806,-0.007856382316679622,0.05283341917935447,-0.022183228838369318,-0.0149628037716254,0.13478301577155144,0.5793770297475029,0.42116790728739356
2017-07,2017-06,2017-06-30,2017-06-30,2017-06-30,2017-06-30,2.214,2.0,0.21399999999999997,0.026442869243378908,-0.06915106235874813,0.137,0.09191176470588236,135,0.6353383458646616,132,0.7463235294117647,135,0.22426470588235295,135,0.636374944714728,0.7463235294117647,0.22426470588235295,0.535654393336282,True,True,True,True,0.636374944714728,0.7463235294117647,0.22426470588235295,0.535654393336282,0.41827002077662023,132,0.0013677035253289009,0.41827002077662023,True,0.0005720693819555761,0.009921408695607425,0.039592570795637716,-0.004690884545507257,-0.007856382316679622,0.11976001790696837,0.5734865027928613,0.4416161018510082
2017-08,2017-07,2017-07-31,2017-07-31,2017-07-31,2017-07-31,2.226,1.8,0.42599999999999993,-0.01080389803810533,-0.06593502792456096,0.5299999999999996,0.14963503649635038,136,0.8395522388059702,133,0.3978102189781022,136,0.22992700729927007,136,0.5054063623488397,0.3978102189781022,0.22992700729927007,0.3777145295420707,True,True,True,True,0.5054063623488397,0.3978102189781022,0.22992700729927007,0.3777145295420707,-0.5278122364184313,133,0.0013671774893133078,-0.5278122364184313,True,-0.000721613008215393,0.050745503804605185,0.003585689315517504,0.009040568973648577,0.009921408695607425,0.12252864952316794,0.5809338982199306,0.41345914687663377
2017-09,2017-08,2017-08-31,2017-08-31,2017-08-31,2017-08-31,2.262,2.2,0.06199999999999983,0.002040588487433048,0.008300134816590976,-0.16800000000000015,0.06884057971014493,137,0.45555555555555555,134,0.5108695652173914,137,0.358695652173913,137,0.7378019323671497,0.5108695652173914,0.358695652173913,0.5357890499194847,True,True,True,True,0.7378019323671497,0.5108695652173914,0.358695652173913,0.5357890499194847,0.4223248686256862,134,0.0011924458951476063,0.4223248686256862,True,0.0005035995560114516,-0.020333971816884344,-0.07125215314327382,-0.04824984253083309,0.050745503804605185,0.11924296905962056,0.6250997045790252,0.4331514402701819
2017-10,2017-09,2017-09-29,2017-09-30,2017-09-29,2017-09-29,2.379,2.5,-0.121,0.0009864742151064476,-0.0362648084414241,-0.33499999999999996,0.039568345323741004,138,0.35661764705882354,135,0.5,138,0.27697841726618705,138,0.8019070038087177,0.5,0.27697841726618705,0.5262951403583016,True,True,True,True,0.8019070038087177,0.5,0.27697841726618705,0.5262951403583016,0.3633998505347063,135,0.001096755682332968,0.3633998505347063,True,0.0003985608510328904,-0.025057795166255503,-0.0425969332459285,-0.031176053020997685,-0.020333971816884344,0.13454726828218241,0.4769530265006424,0.5872611859309954
2017-11,2017-10,2017-10-31,2017-10-31,2017-10-31,2017-10-31,2.571,2.0,0.5710000000000002,0.0012023564762335681,-0.010469608589600554,0.14500000000000024,0.18214285714285713,139,0.6459854014598541,136,0.5035714285714286,139,0.30357142857142855,139,0.5859358706986444,0.5035714285714286,0.30357142857142855,0.4643595759471672,True,True,True,True,0.5859358706986444,0.5035714285714286,0.30357142857142855,0.4643595759471672,-0.011748313926405449,136,0.0010027983888238866,-0.011748313926405449,True,-1.1781190276796612e-05,-0.027609067524171693,0.005435390038145638,-0.020101067671690398,-0.025057795166255503,0.1041062998986458,0.6627852714379547,0.472244512477073
2017-12,2017-11,2017-11-30,2017-11-30,2017-11-30,2017-11-30,2.477,1.8,0.6769999999999998,-0.038912452579659806,0.08035240446521197,0.615,0.22340425531914893,140,0.8804347826086957,137,0.1595744680851064,140,0.5141843971631206,140,0.4480804810360777,0.1595744680851064,0.5141843971631206,0.37394644876143496,True,True,True,True,0.4480804810360777,0.1595744680851064,0.5141843971631206,0.37394644876143496,-0.5591628579167874,137,0.0010021717561486817,-0.5591628579167874,True,-0.0005603772232915826,0.009892257572023944,0.024767013662847503,0.006773695589579409,-0.027609067524171693,0.11222493873865115,0.5886119422584997,0.4916714850534179
2018-01,2017-12,2017-12-29,2017-12-31,2017-12-29,2017-12-29,2.469,1.2,1.269,-0.06792578933663496,0.11434173768858535,1.39,0.397887323943662,141,0.9676258992805755,138,0.0528169014084507,141,0.5669014084507042,141,0.31724338838788124,0.0528169014084507,0.5669014084507042,0.3123205660823454,True,True,True,True,0.31724338838788124,0.0528169014084507,0.5669014084507042,0.3123205660823454,-0.9306046590819509,138,0.0009887457738278198,-0.9306046590819509,True,-0.000920131423771758,0.023854455892881044,0.011929019888824444,-0.008114538095593371,0.009892257572023944,0.09518098457971069,0.6139959929861574,0.38509646655602453
2018-02,2018-01,2018-01-31,2018-01-31,2018-01-31,2018-01-31,2.769,1.4,1.3690000000000002,-0.034285221690951495,0.09958879251000585,0.798,0.46503496503496505,142,0.8964285714285715,139,0.19230769230769232,142,0.541958041958042,142,0.31926823176823177,0.19230769230769232,0.541958041958042,0.35117798867798866,True,True,True,True,0.31926823176823177,0.19230769230769232,0.541958041958042,0.35117798867798866,-0.688380888523645,139,0.0008744374439120758,-0.688380888523645,True,-0.0006019460245985397,-0.008912793542824704,-0.025398407458948946,-0.054092373585361675,0.023854455892881044,0.11054348142943116,0.5265525037948326,0.47424202413230376
2018-03,2018-02,2018-02-28,2018-02-28,2018-02-28,2018-02-28,2.736,0.8,1.9360000000000002,-0.007237079004476676,0.047259308329152816,1.2590000000000003,0.6909722222222222,143,0.9468085106382979,140,0.4340277777777778,143,0.4479166666666667,143,0.18110963356973991,0.4340277777777778,0.4479166666666667,0.35435135933806144,True,True,True,True,0.18110963356973991,0.4340277777777778,0.4479166666666667,0.35435135933806144,-0.6654593195653499,140,0.0009526322885167488,-0.6654593195653499,True,-0.0006339380345123378,-0.0027593894289881238,-0.017558447757753393,-0.06826965100534255,-0.008912793542824704,0.16719805668841575,0.7305583878346911,0.37430330122442457
2018-04,2018-03,2018-03-30,2018-03-31,2018-03-30,2018-03-29,2.624,1.3,1.324,-0.0030274002752559426,0.0527210774029756,0.05500000000000016,0.41724137931034483,144,0.5563380281690141,141,0.49310344827586206,144,0.4517241379310345,144,0.5132102962603204,0.49310344827586206,0.4517241379310345,0.48601262748907237,True,True,True,True,0.5132102962603204,0.49310344827586206,0.4517241379310345,0.48601262748907237,0.14070720131548248,141,0.0009975678075984508,0.14070720131548248,True,0.0001403649743295997,-0.013912869745467016,-0.019807276588055367,-0.07234754728834691,-0.0027593894289881238,0.17381240584687213,0.6581824078963667,0.49853419632149987
2018-05,2018-04,2018-04-30,2018-04-30,2018-04-30,2018-04-30,2.713,1.2,1.5130000000000001,-0.00461658790234587,0.031140434426291108,0.1439999999999999,0.5171232876712328,145,0.6258741258741258,142,0.4691780821917808,145,0.4075342465753425,145,0.42850129322732067,0.4691780821917808,0.4075342465753425,0.4350712073314813,True,True,True,True,0.42850129322732067,0.4691780821917808,0.4075342465753425,0.4350712073314813,-0.1714840195825073,142,0.0009724579988115267,-0.1714840195825073,True,-0.0001667610065113617,-0.0009402190893642581,-0.02944173942051531,0.0016919244694946212,-0.013912869745467016,0.12482320905794568,0.7574588105677312,0.4331132598642545
2018-06,2018-05,2018-05-31,2018-05-31,2018-05-31,2018-05-31,2.695,1.5,1.1949999999999998,-0.003880660376950118,0.020351890001589545,-0.7410000000000003,0.3707482993197279,146,0.1423611111111111,143,0.48639455782312924,146,0.3843537414965986,146,0.7434452947845804,0.48639455782312924,0.3843537414965986,0.5380645313681027,True,True,True,True,0.7434452947845804,0.48639455782312924,0.3843537414965986,0.5380645313681027,0.4614670421376148,143,0.0009791475662876145,0.4614670421376148,True,0.0004518443312309896,-0.00504209360684138,-0.0516175268969945,-0.01601882137145405,-0.0009402190893642581,0.11515563555309853,0.6135863651829421,0.5101680690196747
2018-07,2018-06,2018-06-29,2018-06-30,2018-06-29,2018-06-29,2.556,1.5,1.056,0.05917102551050135,0.002785179918805447,-0.268,0.32094594594594594,147,0.38275862068965516,144,0.8817567567567568,147,0.3277027027027027,147,0.6481477166821994,0.8817567567567568,0.3277027027027027,0.6192023920472196,True,True,True,True,0.6481477166821994,0.8817567567567568,0.3277027027027027,0.6192023920472196,0.959063625544974,144,0.0009347083803197331,0.959063625544974,True,0.0008964448080567137,-0.023605269596115197,-0.053601979942683786,0.026169370835878336,-0.00504209360684138,0.08487962262084246,0.7330765887534447,0.434838676455717
2018-08,2018-07,2018-07-31,2018-07-31,2018-07-31,2018-07-31,2.567,1.5,1.0670000000000002,0.03449244548036923,-0.04021833045626533,-0.44599999999999995,0.32550335570469796,148,0.2636986301369863,145,0.7885906040268457,148,0.2516778523489933,148,0.7053990070791578,0.7885906040268457,0.2516778523489933,0.581889154484999,True,True,True,True,0.7053990070791578,0.7885906040268457,0.2516778523489933,0.581889154484999,0.7229443775387396,145,0.000723314673644837,0.7229443775387396,True,0.0005229162765028033,-0.02376722317312141,0.03207809891950353,0.07945190864703111,-0.023605269596115197,0.15280337250178697,0.6796118337443761,0.34898878792494603
2018-09,2018-08,2018-08-31,2018-08-31,2018-08-31,2018-08-31,2.311,1.1,1.2109999999999999,0.0411039868528027,-0.10296135412938501,0.016000000000000014,0.39,149,0.5544217687074829,146,0.7966666666666666,149,0.14333333333333334,149,0.5277891156462584,0.7966666666666666,0.14333333333333334,0.4892630385487528,True,True,True,True,0.5277891156462584,0.7966666666666666,0.14333333333333334,0.4892630385487528,0.14780562426413882,146,0.0005659618261128855,0.14780562426413882,True,8.365234101828702e-05,-0.007124003915890298,0.03753623304431719,0.10570979428126015,-0.02376722317312141,0.15989431613189198,0.7325378561505087,0.31301966010178556
2018-10,2018-09,2018-09-28,2018-09-30,2018-09-28,2018-09-28,2.357,1.4,0.9570000000000003,-0.00525447308629623,-0.08047918376763796,-0.09899999999999975,0.2947019867549669,150,0.4966216216216216,147,0.45364238410596025,150,0.20198675496688742,150,0.6043381958117058,0.45364238410596025,0.20198675496688742,0.4199891116281845,True,True,True,True,0.6043381958117058,0.45364238410596025,0.20198675496688742,0.4199891116281845,-0.2814730782541381,147,0.0005497482919757625,-0.2814730782541381,True,-0.00015473934400737257,0.0647904959577501,0.08428943117794252,0.11615749884429549,-0.007124003915890298,0.10318821070769736,0.7970115119745093,0.4256552940656051
2018-11,2018-10,2018-10-31,2018-10-31,2018-10-31,2018-10-31,2.243,2.1,0.1429999999999998,0.008429493046075542,-0.046823892393520694,-0.9240000000000004,0.08881578947368421,151,0.09731543624161074,148,0.6151315789473685,151,0.2532894736842105,151,0.9069343871423526,0.6151315789473685,0.2532894736842105,0.5917851465913105,True,True,True,True,0.9069343871423526,0.6151315789473685,0.2532894736842105,0.5917851465913105,0.7862194657024894,148,0.0004372531665188397,0.7862194657024894,True,0.0003437769509571638,-0.01860442644432847,0.0459013806969879,0.06072762113617425,0.0647904959577501,0.16280606915414217,0.585731485399446,0.5858590272887585
2018-12,2018-11,2018-11-30,2018-11-30,2018-11-30,2018-11-30,2.106,2.0,0.10599999999999987,0.0031562347995777174,-0.04699983968187116,-1.105,0.08823529411764706,152,0.06333333333333334,149,0.5392156862745098,152,0.25163398692810457,152,0.9242156862745098,0.5392156862745098,0.25163398692810457,0.5716884531590414,True,True,True,True,0.9242156862745098,0.5392156862745098,0.25163398692810457,0.5716884531590414,0.6570210684245011,149,0.00029812592507075816,0.6570210684245011,True,0.0001958750138150323,0.03761672579418063,0.06570716189535819,0.13160703861368717,-0.01860442644432847,0.11172059889667066,0.7934334929944838,0.5961776678406475
2019-01,2018-12,2018-12-31,2018-12-31,2018-12-31,2018-12-31,1.948,2.0,-0.052000000000000046,-0.0010743587259964826,-0.013109556728928773,-1.0090000000000003,0.048701298701298704,153,0.08940397350993377,150,0.4967532467532468,153,0.30844155844155846,153,0.9309473638943838,0.4967532467532468,0.30844155844155846,0.5787140563630631,True,True,True,True,0.9309473638943838,0.4967532467532468,0.30844155844155846,0.5787140563630631,0.6976580028833311,150,0.00043060857686796477,0.6976580028833311,True,0.00030041751976213766,0.02709278339583654,0.029390738994598875,0.12482347882687161,0.03761672579418063,0.13573764012030357,0.8420469025835517,0.5400060184645616
