target_month,asset_vol_signal_month,gvz_signal_date,gvz_level,gvz_causal_rank,gvz_prior_valid_observations,gvz_active,gvz_gld_variance_multiplier,ovx_signal_date,ovx_level,ovx_causal_rank,ovx_prior_valid_observations,ovx_active,ovx_uso_variance_multiplier,vix6_stress_score,macro_fragility,gld_recent_1m_return,gld_realized_vol_21d,gld_future_realized_vol_1m,gld_future_max_drawdown_1m,gld_future_max_drawdown_3m,gld_future_left_tail_1m,uso_recent_1m_return,uso_realized_vol_21d,uso_future_realized_vol_1m,uso_future_max_drawdown_1m,uso_future_max_drawdown_3m,uso_future_left_tail_1m
2019-04,2019-03,2019-03-29,9.94,0.006788990825688073,2724,True,1.0067889908256882,2019-03-29,26.75,0.21366521884396927,2992,True,1.2136652188439694,0.47066697804458835,0.7972744300894791,0.002257549117705704,0.11690548507407866,0.10807236698879545,0.03404213901561237,0.03404213901561237,0.0,0.06779036582046571,0.1668655643451986,0.22514824131857472,0.03497465802788802,0.20274879851487781,0.0
2019-05,2019-04,2019-04-30,9.32,0.0012745812090313182,2745,True,1.0012745812090313,2019-04-30,29.31,0.3281353682813537,3013,True,1.3281353682813537,0.40474362160745986,0.8067519082224964,0.011911572475338028,0.10807236698879677,0.08930371035757911,0.017357998654587536,0.027068964947745355,0.0,0.07688585446619034,0.2251482413185741,0.368214925920449,0.15974691190206547,0.20161689263724858,1.0
2019-06,2019-05,2019-05-31,10.33,0.03125,2767,True,1.03125,2019-05-31,46.91,0.8448616600790514,3035,True,1.8448616600790513,0.48880004151773937,0.835346613849419,0.04697390411156599,0.08989448893999256,0.12860781096456203,0.01318746203387633,0.02759690446960006,0.0,-0.13109459514581068,0.3767575426980301,0.3627407529379026,0.051748910550996396,0.11214026175425651,0.0
2019-07,2019-06,2019-06-28,15.99,0.37266857962697275,2787,True,1.3726685796269726,2019-06-28,39.46,0.6765379581151832,3055,True,1.6765379581151834,0.4507788192501322,0.871546973434732,0.031396602681613706,0.12817398485139697,0.19345294382797223,0.024195629519198625,0.06785873398654574,0.0,0.07097794273266333,0.41665343174473735,0.29890084246831894,0.07959281900026338,0.11214026175425651,0.0
2019-08,2019-07,2019-07-31,13.21,0.20195729537366547,2809,True,1.2019572953736655,2019-07-31,30.77,0.39571150097465885,3077,True,1.3957115009746588,0.4662836304946679,0.8556940750662724,0.03328567731730314,0.1837601036315855,0.1967245260356526,0.02759690446960017,0.07824584786986655,0.0,-0.020462565608920902,0.298538132480768,0.39767450289397743,0.07535691651599463,0.1389376045912335,0.0
2019-09,2019-08,2019-08-30,15.45,0.3335098870056497,2831,True,1.3335098870056497,2019-08-30,32.16,0.4551612903225806,3099,True,1.4551612903225806,0.550380113879002,0.899512032472327,0.11911537546983642,0.18166063997335302,0.1930183339317268,0.06785873398654585,0.10551114868786271,0.0,-0.04487309920351079,0.3519519876422889,0.5123605367014752,0.09874491973019306,0.1389376045912335,0.0
2019-10,2019-09,2019-09-30,15.37,0.33064516129032256,2851,True,1.3306451612903225,2019-09-30,38.75,0.6663461538461538,3119,True,1.666346153846154,0.5631946452322352,0.882065527065527,-0.05913023395170214,0.1886682330379444,0.1291996996312488,0.041856199495879265,0.070197898730183,0.0,0.01454321490004662,0.5102827294821272,0.2203588992728448,0.0533833124176496,0.0533833124176496,0.0
2019-11,2019-10,2019-10-31,13.39,0.20939130434782607,2874,True,1.2093913043478262,2019-10-31,35.84,0.5964047088768692,3142,True,1.5964047088768694,0.4560889046068717,0.8838670386282813,0.0046650834729984325,0.12357103714847624,0.10996006453423858,0.046766629460721965,0.046766629460721965,0.0,-0.01944435979078285,0.2178899694464872,0.29066761201564223,0.04371987686584389,0.16126386080587618,0.0
2019-12,2019-11,2019-11-29,10.71,0.04196891191709844,2894,True,1.0419689119170985,2019-11-29,36.73,0.623300663926652,3162,True,1.6233006639266518,0.4239375981554435,0.8925375983358248,-0.023709573172888687,0.11186401328553855,0.0954265538336518,0.02228960224955623,0.04502686814644874,0.0,0.04019597980355627,0.2905862661471752,0.16884069178620503,0.01453790758487139,0.253914549013736,0.0
2020-01,2019-12,2019-12-31,12.63,0.18535665294924555,2915,True,1.1853566529492456,2019-12-31,28.3,0.2774811557788945,3183,True,1.2774811557788945,0.5980168260466474,0.8574402654962179,0.023241297415996343,0.09542655383365314,0.12327667683183678,0.02677751663126482,0.08878933474839046,0.0,0.06129597050412405,0.1688406917862032,0.25441320270581025,0.16126386080587618,0.6659497225228692,0.0
2020-02,2020-01,2020-01-31,13.5,0.23152877085461354,2936,True,1.2315287708546134,2020-01-31,40.35,0.7101404056162246,3204,True,1.7101404056162246,0.5788757089771175,0.823478554965083,0.06999125783365057,0.1232766768318379,0.2106297307233466,0.04502686814644852,0.08878933474839046,0.0,-0.1303897779100095,0.2544132027058091,0.3316693180160357,0.14836759338030236,0.8065297901006223,0.0
2020-03,2020-02,2020-02-28,21.27,0.7395128552097429,2955,True,1.739512855209743,2020-02-28,51.25,0.9024503722084367,3223,True,1.9024503722084367,0.7079524053825045,0.7067424777623952,0.013430314945094723,0.20470053239772484,0.37900287713080066,0.08500842696692623,0.08500842696692623,0.0,-0.09652781899209473,0.3160212553576892,1.5181599923822782,0.5694919401364988,0.7815661478630848,1.0
2020-04,2020-03,2020-03-31,29.19,0.9205842847548691,2977,True,1.920584284754869,2020-03-31,170.55,0.998305606900801,3245,True,1.998305606900801,0.680975271328073,0.8369368596042942,0.0016332917843990824,0.3880751033437934,0.26926404281614896,0.04405103547189726,0.048780582319923216,0.0,-0.5554801378845702,1.5312322562991107,1.6023055092532938,0.640742726269228,0.640742726269228,1.0
2020-05,2020-04,2020-04-30,24.24,0.8297765921973992,2998,True,1.8297765921973992,2020-04-30,104.98,0.9891337618610346,3266,True,1.9891337618610345,0.6424513917025403,0.9720013494663106,0.06288460163376097,0.2692640428161495,0.1575019770283194,0.020110290054558222,0.048780582319922994,0.0,-0.43803494562919065,1.6023055092532932,0.5981925056277598,0.05684021072521783,0.10620361893309416,0.0
2020-06,2020-05,2020-05-29,18.15,0.55498509440212,3018,True,1.55498509440212,2020-05-29,69.23,0.9498022512929724,3286,True,1.9498022512929722,0.5992547689362759,0.9728142625977058,0.046024516601650856,0.18266308403349682,0.15485669825037218,0.048780582319923105,0.07643626622187871,0.0,0.36460701548744123,0.5963865165730643,0.47378662269007765,0.10620361893309427,0.10620361893309427,0.0
2020-07,2020-06,2020-06-30,19.65,0.6461690233475831,3040,True,1.646169023347583,2020-06-30,57.66,0.919159867029314,3308,True,1.919159867029314,0.625426528599919,0.929286588014103,-0.0013823130927591576,0.15861633830683475,0.13011906122921513,0.014550745382980734,0.1157607591240093,0.0,0.07162449858895692,0.48517809820316277,0.24098875883271775,0.0344953083580557,0.13639233947834495,0.0
2020-08,2020-07,2020-07-31,24.46,0.836598106431603,3062,True,1.836598106431603,2020-07-31,44.43,0.7779945962173521,3330,True,1.777994596217352,0.6414681865546076,0.9109775869069439,0.10313033310154607,0.12935894078104046,0.296995165818425,0.07643626622187882,0.13524866705518168,0.0,0.025737770152883366,0.24479880084319242,0.1888968454940909,0.020621731580458436,0.2237385736960551,0.0
2020-09,2020-08,2020-08-31,24.32,0.8289559014267186,3083,True,1.8289559014267187,2020-08-31,32.59,0.45405727923627687,3351,True,1.454057279236277,0.588735960815789,0.9231433439644596,0.005106927107458636,0.29699516581842555,0.16507941185299696,0.07497160835912142,0.16208142298150552,0.0,0.045521979565312565,0.1888968454940861,0.4202511051001158,0.12675704814631328,0.21507780638912888,0.0
2020-10,2020-09,2020-09-30,22.07,0.7560386473429952,3104,True,1.7560386473429952,2020-09-30,44.0,0.7715683367921732,3372,True,1.771568336792173,0.6261556468027473,0.797500132128323,-0.06300772780814423,0.16507941185299788,0.138930961217822,0.049561048865909174,0.1196618416095615,0.0,-0.1117478949968268,0.4202511051001136,0.43325307035856814,0.15370818662035868,0.15370818662035868,0.0
2020-11,2020-10,2020-10-30,23.26,0.7993284298049248,3126,True,1.7993284298049248,2020-10-30,68.84,0.9497790868924889,3394,True,1.949779086892489,0.8517779157031556,0.8666596084574544,-0.031085562292584634,0.13998162354487687,0.2282275857977472,0.1093791365362572,0.1093791365362572,0.0,-0.115598498910367,0.43473237127831166,0.357116906123148,0.04192121699616502,0.04192121699616502,0.0
2020-12,2020-11,2020-11-30,19.69,0.6347314903082301,3146,True,1.63473149030823,2020-11-30,47.37,0.8339677891654466,3414,True,1.8339677891654467,0.7610439382780786,0.7297167541913276,-0.06616580501428504,0.2229565157913045,0.14095166526146594,0.016548301290394862,0.08869081932614487,0.0,0.19960776620335197,0.3603906428271897,0.19073650829555813,0.03300460189461785,0.03943495454106971,0.0
2021-01,2020-12,2020-12-31,20.79,0.6970653202903124,3168,True,1.6970653202903123,2020-12-31,37.83,0.6172534186790806,3436,True,1.6172534186790806,0.6400460418967638,0.6074913101532007,0.04892991147818848,0.11961525860740313,0.1906582358507854,0.05706776534437541,0.10639508776683582,0.0,0.04437502606965915,0.1922138639279041,0.2861969770705962,0.026798800433079917,0.12572664263763023,0.0
2021-02,2021-01,2021-01-29,20.64,0.6894604767879549,3187,True,1.6894604767879549,2021-01-29,40.2,0.67578125,3455,True,1.67578125,0.8252983234486169,0.6657490597583717,-0.00919863512368535,0.18214263530425148,0.18044479036232589,0.06987221614306738,0.08794207905981266,0.0,0.11661564859326257,0.2727967647323724,0.25191169966681964,0.029802046009671623,0.12572664263763023,0.0
2021-03,2021-02,2021-02-26,21.08,0.7101652634861241,3206,True,1.710165263486124,2021-02-26,42.49,0.7359712230215827,3474,True,1.7359712230215827,0.7102833465589655,0.6348917150362217,-0.06355493065039686,0.17601541367440232,0.18463137374574404,0.03478412669517461,0.03478412669517461,0.0,0.16073630959742968,0.24233315004473888,0.5668883021532654,0.12572664263763011,0.12572664263763011,0.0
2021-04,2021-03,2021-03-31,17.07,0.4438080495356037,3229,True,1.4438080495356038,2021-03-31,45.65,0.8018867924528302,3497,True,1.8018867924528301,0.5073772249005957,0.5409410748669159,-0.005638149003320159,0.18684973068032604,0.11389110104561939,0.023060006678286116,0.06807438176932701,0.0,0.0075396498136306445,0.5805208666663432,0.2687318716446828,0.038469717666230974,0.06008655738700419,0.0
2021-05,2021-04,2021-04-30,14.58,0.265990159901599,3251,True,1.265990159901599,2021-04-30,38.39,0.6248579545454546,3519,True,1.6248579545454547,0.5381549974723677,0.35449785774727616,0.02783873938248127,0.11389110104562082,0.13025353519089916,0.007789625627309893,0.06807438176932712,0.0,0.04066926698155027,0.26873187164467893,0.2753654352093823,0.0600865573870043,0.10349817260170391,0.0
2021-06,2021-05,2021-05-28,16.08,0.37683374083129584,3271,True,1.3768337408312958,2021-05-28,33.54,0.4738700564971751,3539,True,1.4738700564971752,0.4671721247709336,0.3031271788493791,0.05718335807902819,0.1310529860846089,0.14736973024488992,0.06625214367790322,0.07098461697281366,0.0,0.05996501062719162,0.28463474120774934,0.13479481905237914,0.0188896245734127,0.12541407817832229,0.0
2021-07,2021-06,2021-06-30,15.97,0.36642380085003035,3293,True,1.3664238008500305,2021-06-30,32.74,0.4365524985962942,3561,True,1.4365524985962943,0.39727495831189413,0.3168942313988957,-0.04869478625827661,0.14731468343666237,0.11748995504655413,0.01692796817260156,0.05889893618124831,0.0,0.12186390270024039,0.13652580282739282,0.3604958652171374,0.10349817260170402,0.12541407817832229,0.0
2021-08,2021-07,2021-07-30,15.09,0.2962292609351433,3314,True,1.2962292609351433,2021-07-30,32.85,0.44055260954507397,3582,True,1.440552609545074,0.6433783273274076,0.21970611484278246,0.035084774164714005,0.11748995504655553,0.19102786961028362,0.05149743855194089,0.05149743855194089,0.0,0.0017721413852394008,0.36049586521713445,0.32660405734915504,0.11774341126862753,0.11774341126862753,0.0
2021-09,2021-08,2021-08-31,15.47,0.3269403655978424,3336,True,1.3269403655978425,2021-08-31,34.28,0.5044382801664355,3604,True,1.5044382801664355,0.4018213787319458,0.25180716906843836,0.010303911043668235,0.19470016760647868,0.18566961813398827,0.03643699872058104,0.04621728828062677,0.0,-0.05327113724332411,0.32629885747161447,0.20810158901448036,0.018369516838323552,0.1798198973134013,0.0
2021-10,2021-09,2021-09-30,17.16,0.4669446098868374,3357,True,1.4669446098868373,2021-09-30,38.68,0.6373414230557087,3625,True,1.6373414230557088,0.5434837308818355,0.3075312861046706,-0.012244828271117725,0.1856696181339892,0.1340254660511982,0.030134539343247724,0.058622866934363804,0.0,0.1353396353835994,0.20810158901447523,0.21907265943943827,0.02791944966354931,0.20004274345056583,0.0
2021-11,2021-10,2021-10-29,16.07,0.38635691032849956,3378,True,1.3863569103284996,2021-10-29,37.92,0.6195503153276666,3646,True,1.6195503153276665,0.5034546006095804,0.3328498649956697,0.010892516028667698,0.13402546605119942,0.15687769743863858,0.04621728828062677,0.058622866934363915,0.0,0.09184855187924534,0.21907265943943327,0.5551837299311464,0.1798198973134013,0.20004274345056572,1.0
2021-12,2021-11,2021-11-30,17.99,0.5398529411764705,3399,True,1.5398529411764705,2021-11-30,75.23,0.964422028353326,3667,True,1.964422028353326,0.7409570219258977,0.3609488268198561,0.003971275798680729,0.1568776974386396,0.09940517213619085,0.013006713689928118,0.02543697651575927,0.0,-0.14618425003698965,0.5551837299311443,0.33048875439563435,0.040348312139328546,0.04441970844065235,0.0
2022-01,2021-12,2021-12-31,14.61,0.25503943908851884,3422,True,1.255039439088519,2021-12-31,42.62,0.7447846112164725,3690,True,1.7447846112164727,0.45947440200568523,0.42453832115685597,0.016317241851622866,0.10076347833682474,0.15446550925878152,0.02543697651575938,0.08044826151771933,0.0,0.10398220484821818,0.3197872819947772,0.23116825249093326,0.016618666168879637,0.1946654418020004,0.0
2022-02,2022-01,2022-01-31,16.7,0.4411850130699971,3442,True,1.441185013069997,2022-01-31,42.35,0.7359202371328483,3710,True,1.7359202371328482,0.6013959164657002,0.41087900889082674,0.01285620355410333,0.15632933947911168,0.12172093889399661,0.011052620009778469,0.08044826151771933,0.0,0.16386510747051375,0.2320188574643335,0.23427710405437638,0.04441970844065257,0.1946654418020004,0.0
2022-03,2022-02,2022-02-28,20.97,0.7274696707105719,3461,True,1.727469670710572,2022-02-28,52.5,0.892627345844504,3729,True,1.892627345844504,0.6071226894086899,0.3862610406409669,0.05847705516598323,0.11848955217365174,0.2413272019487447,0.08044826151771922,0.10355875158267913,0.0,0.1322151440258863,0.22402032330645552,0.800979179068273,0.1946654418020003,0.1946654418020003,0.0
2022-04,2022-03,2022-03-31,20.25,0.6862266857962698,3484,True,1.6862266857962698,2022-03-31,57.66,0.9195310418332001,3752,True,1.9195310418332001,0.4695138288913202,0.36775397257976605,0.014123601062386637,0.24142772941611357,0.13502241837168505,0.030241051638774885,0.06788272118815586,0.0,0.0548628550628425,0.7895050082274988,0.3875400437031937,0.06024077882136347,0.11267534683509162,0.0
2022-05,2022-04,2022-04-29,19.83,0.6637660485021398,3504,True,1.66376604850214,2022-04-29,53.1,0.8888152663662868,3772,True,1.888815266366287,0.6377155193479903,0.5229106969679744,0.005156115352868529,0.13160360194941043,0.19818097944806637,0.06007928162912546,0.08334616403750561,0.0,0.06802588725604286,0.4204198064091849,0.4485706289976175,0.08813011614986965,0.17702261789638096,0.0
2022-06,2022-05,2022-05-31,17.19,0.4712138400453772,3525,True,1.4712138400453771,2022-05-31,49.82,0.8562203479177649,3793,True,1.8562203479177648,0.4639325979169153,0.42897573659601995,-0.024398192537736896,0.19818097944806726,0.1395814066725182,0.015428783172410476,0.06753370722214969,0.0,0.13136311469008755,0.4485706289976149,0.3343525312139902,0.11267534683509162,0.1935371509193078,0.0
2022-07,2022-06,2022-06-30,19.61,0.6508316887510572,3546,True,1.6508316887510572,2022-06-30,48.9,0.8429882044560943,3814,True,1.8429882044560943,0.5121129463995405,0.5613401317542022,0.006489850786423501,0.13958140667251953,0.15515723324477276,0.05913750311220911,0.05913750311220911,0.0,-0.018113351188431603,0.33435253121398667,0.48420964305626507,0.09612259980605098,0.14856397586515435,0.0
2022-08,2022-07,2022-07-29,16.49,0.4112699747687132,3566,True,1.4112699747687132,2022-07-29,46.19,0.7964797913950457,3834,True,1.7964797913950457,0.4802980715205215,0.5909434129542825,-0.0017548306576928852,0.15157306853154406,0.15163005861105527,0.019962366474160942,0.062407786317281166,0.0,-0.07873045431328485,0.47843310673118683,0.3880800611156215,0.07850370708543997,0.14856397586515446,0.0
2022-09,2022-08,2022-08-31,17.02,0.4604456824512535,3589,True,1.4604456824512535,2022-08-31,52.11,0.8798600311041991,3857,True,1.879860031104199,0.49827735601106016,0.6617611799653718,-0.011844954909809857,0.15399959541367608,0.18806678052436873,0.030446270365135586,0.066127761426233,0.0,-0.006509461073032852,0.3873767306411836,0.42075101694338835,0.11335974704546659,0.19310492352379593,0.0
2022-10,2022-09,2022-09-30,19.52,0.6460814178897812,3610,True,1.6460814178897811,2022-09-30,55.69,0.9104150554266563,3878,True,1.9104150554266563,0.6576988693434476,0.6453490935162616,0.053737002155779034,0.18806678052436976,0.19704118101070286,0.06240778631728139,0.07279382990270777,0.0,0.02033468079774492,0.4207510169433857,0.30519154013975486,0.07112565436704554,0.246492359016521,0.0
2022-11,2022-10,2022-10-31,18.27,0.5564427312775331,3631,True,1.556442731277533,2022-10-31,47.41,0.8121794871794872,3899,True,1.8121794871794872,0.6218372257529738,0.7618786903595853,-0.020433039006210407,0.1970411810107038,0.25188453055853444,0.039951823450832036,0.04680473825143194,0.0,0.06491849369399749,0.3051915401397512,0.4626227371703617,0.19310492352379593,0.2532463829967213,0.0
2022-12,2022-11,2022-11-30,15.45,0.30988228852997535,3652,True,1.3098822885299755,2022-11-30,46.15,0.7819433817903596,3920,True,1.7819433817903596,0.4375216801643149,0.8216002843435186,-0.021911971716751077,0.2518845305585352,0.2247275849118975,0.029443610603844483,0.05080989897218913,0.0,-0.127978839910466,0.4626227371703593,0.2900995392115572,0.11466959793591458,0.15252538694911577,0.0
2023-01,2022-12,2022-12-30,16.25,0.389493739793141,3673,True,1.389493739793141,2022-12-30,41.26,0.6683155758498224,3941,True,1.6683155758498223,0.6167168777789659,0.8400397025837457,0.015175033361398471,0.22472758491189831,0.1783189211350642,0.021623175085824342,0.05080989897218913,0.0,-0.04913801956776087,0.29009953921155335,0.3058602317148387,0.07569617683360297,0.1663666181896447,0.0
2023-02,2023-01,2023-01-31,15.75,0.33743909041689224,3693,True,1.3374390904168922,2023-01-31,38.55,0.5914941948510853,3961,True,1.5914941948510855,0.5376730846700692,0.9293575920934412,0.0178563656806332,0.17603894319718685,0.19983619419408838,0.05080989897218924,0.05080989897218924,0.0,-0.021823432823393385,0.3017186590417452,0.3337169477561026,0.0759540824679188,0.16636661818964493,0.0
2023-03,2023-02,2023-02-28,14.17,0.2131699434419607,3712,True,1.2131699434419607,2023-02-28,35.42,0.49912082391358953,3980,True,1.4991208239135896,0.5878951931545019,0.8964330044884022,0.020085631458748088,0.19145455886229182,0.24575137722237805,0.03142846712396852,0.06561199646693128,0.0,0.04051638023618542,0.33450278274653267,0.41546726412757584,0.16636661818964482,0.16636661818964482,0.0
2023-04,2023-03,2023-03-31,17.31,0.48394004282655245,3735,True,1.4839400428265526,2023-03-31,40.34,0.643981018981019,4003,True,1.6439810189810191,0.37722888004527577,0.9236303527548708,0.062342963334522494,0.25109110907759236,0.19652423239687936,0.0364637549617568,0.09958731258482922,0.0,0.028850780849858815,0.4309650802991941,0.34385438020139125,0.08470449554695703,0.19056983523100535,0.0
2023-05,2023-04,2023-04-28,16.47,0.4106524633821571,3754,True,1.410652463382157,2023-04-28,35.63,0.5054685558041263,4022,True,1.5054685558041263,0.40061039986881364,0.916232880533395,0.0365313818767985,0.20125843608967178,0.19276359521209244,0.06561199646693117,0.09958731258482911,0.0,-0.028308652625699926,0.33650969199166014,0.3885056208967481,0.11492190499202959,0.1426699397732798,0.0
2023-06,2023-05,2023-05-31,15.63,0.3256552819698173,3776,True,1.3256552819698173,2023-05-31,40.68,0.6550061804697157,4044,True,1.6550061804697158,0.48256679684004794,0.890632761582538,-0.028753084082855485,0.1967278497819677,0.17741667311514053,0.057331792874148246,0.057331792874148246,0.0,-0.09617083102528579,0.3963426178114564,0.3671794474845363,0.07966251775507949,0.07966251775507949,0.0
2023-07,2023-06,2023-06-30,12.04,0.11729857819905214,3797,True,1.117298578199052,2023-06-30,33.28,0.411091982292179,4065,True,1.411091982292179,0.3775615378882312,0.8229909813099716,-0.027735037791088768,0.17741667311514148,0.14396067067335305,0.025534814016929364,0.03536032744306672,0.0,0.04696749645403142,0.3671794474845333,0.24693760984294627,0.04113748420338681,0.04113748420338681,0.0
2023-08,2023-07,2023-07-31,12.16,0.12624410686223153,3817,True,1.1262441068622315,2023-07-31,28.48,0.22063142437591776,4085,True,1.2206314243759178,0.5029812755041099,0.8928372238267839,-0.0162267636979313,0.15375271244258856,0.07141648914228808,0.011258956842636336,0.04776860012200734,0.0,0.10647185203347331,0.24616886566286209,0.18986222644151074,0.04111107072858611,0.11050979074702172,0.0
2023-09,2023-08,2023-08-31,11.78,0.10296797708929967,3840,True,1.1029679770892997,2023-08-31,26.56,0.15624239474324653,4108,True,1.1562423947432465,0.45236922613358976,0.8791104758714565,0.03626467059311467,0.06962628564635906,0.11596598400684864,0.03536032744306683,0.06183124337049206,0.0,0.0839006034991534,0.1917761983671551,0.21813793593314054,0.02885900562151511,0.21059582430971724,0.0
2023-10,2023-09,2023-09-29,12.94,0.17262367262367262,3860,True,1.1726236726236725,2023-09-29,32.24,0.3698232017437636,4128,True,1.3698232017437637,0.6084658742577376,0.8542068809326874,-0.0390579820756648,0.11312309822625516,0.18599485191578574,0.019496642139020803,0.06183124337049184,0.0,0.09017190412678922,0.21942561559835283,0.4020409915284398,0.08593838672146392,0.23716802958150274,0.0
2023-11,2023-10,2023-10-31,16.23,0.40084985835694054,3882,True,1.4008498583569406,2023-10-31,41.99,0.6954950614309805,4150,True,1.6954950614309805,0.5894433886377621,0.8013588886959321,0.07893955296597555,0.1865316993650101,0.16968845155009668,0.049735515953588494,0.049735515953588494,0.0,-0.056921950727510606,0.40968795852107753,0.390275470788921,0.13719405744386226,0.17801558650249605,0.0
2023-12,2023-11,2023-11-30,14.22,0.23155737704918034,3903,True,1.2315573770491803,2023-11-30,39.4,0.6238015340364333,4171,True,1.6238015340364333,0.4362257402263333,0.7697470986460349,-0.014037243380615738,0.16968845155009754,0.20364263283826162,0.03689895183928826,0.03689895183928826,0.0,-0.11140881048496687,0.3902754707889183,0.32221854664865224,0.06601500984565678,0.08136463686236106,0.0
2024-01,2023-12,2023-12-29,15.85,0.36952089704383284,3923,True,1.3695208970438328,2023-12-29,36.22,0.5263597328244275,4191,True,1.5263597328244276,0.5317685063260642,0.7957325288219104,0.01148967824206859,0.19891302945654582,0.09254861538839448,0.011749910283635367,0.03481128222574359,0.0,-0.04980352636724528,0.33055026083197053,0.30387663457771275,0.03672021275046122,0.08136463686236106,0.0
2024-02,2024-01,2024-01-31,13.16,0.18250950570342206,3944,True,1.182509505703422,2024-01-31,37.25,0.5626631853785901,4212,True,1.56266318537859,0.45121329645195213,0.6748774362835113,0.02189014701640013,0.09254861538839614,0.1130644095343291,0.03481128222574348,0.05125863808417208,0.0,0.09272122395554527,0.30387663457770925,0.23074951786427988,0.04641042895105618,0.04641042895105618,0.0
2024-03,2024-02,2024-02-29,11.16,0.06292559899117277,3964,True,1.0629255989911728,2024-02-29,31.5,0.3325064965745334,4232,True,1.3325064965745335,0.462868681550528,0.7536453877496909,0.003921734929663634,0.1122614498394351,0.13577457778161542,0.017105608064265643,0.05645968402010637,0.0,0.04501015120598395,0.2526086279314987,0.2361527177715167,0.03955052685809157,0.09901409726814381,0.0
2024-04,2024-03,2024-03-28,15.44,0.3365119196988708,3984,True,1.3365119196988708,2024-03-28,26.27,0.1434281683517517,4252,True,1.1434281683517518,0.4811051909047717,0.7247257735256212,0.10506180007531718,0.13244722216407084,0.23812786661179408,0.0512586380841723,0.05894012230327372,0.0,0.06607969368977074,0.23126822248537401,0.18779428396936684,0.04532130579870397,0.13653957650659154,0.0
2024-05,2024-04,2024-04-30,16.54,0.4402295982031445,4006,True,1.4402295982031446,2024-04-30,27.87,0.19883040935672514,4274,True,1.198830409356725,0.6249254365051605,0.620781128391471,0.05096639393537794,0.24342124824629824,0.16553515633666674,0.03414707063018596,0.052794649267561944,0.0,0.00757534438110441,0.19027358048841386,0.19517777412674903,0.05624174059353071,0.09554866078183788,0.0
2024-06,2024-05,2024-05-31,15.26,0.31583519483742867,4028,True,1.3158351948374287,2024-05-31,30.34,0.2970677216662788,4296,True,1.297067721666279,0.4907825302101796,0.6304391710348611,0.011440398236880034,0.159219108042877,0.22245289926352926,0.03814209995276474,0.04462856666337012,0.0,-0.04677905692550144,0.18358954487209272,0.27728221910714834,0.05318909812634687,0.14364027810456015,0.0
2024-07,2024-06,2024-06-28,14.72,0.2669219367588933,4047,True,1.2669219367588933,2024-06-28,26.54,0.15268767377201112,4315,True,1.152687673772011,0.4559946376136851,0.6505897821773019,-0.004408484543537705,0.212755579733616,0.1821034170613763,0.0443474459052936,0.04462856666337034,0.0,0.08352440571108999,0.267889748712687,0.23763520544472247,0.08612071748327377,0.2020226022488466,0.0
2024-08,2024-07,2024-07-31,17.88,0.562899262899263,4069,True,1.562899262899263,2024-07-31,33.69,0.44651913324112497,4337,True,1.446519133241125,0.5754639180700857,0.6325106480420242,0.0439395518660044,0.1858906941305298,0.19271849207315608,0.03715877969357684,0.03715877969357684,0.0,-0.03886227325851477,0.23174669038527582,0.35662429912934224,0.10386464763328429,0.16495867538978348,0.0
2024-09,2024-08,2024-08-30,16.4,0.42998533724340177,4091,True,1.4299853372434017,2024-08-30,33.36,0.4310779816513762,4359,True,1.4310779816513761,0.4966610490044766,0.6938607738819655,-0.006504375805749474,0.1907943650590418,0.1745581424316872,0.03485326128259403,0.06947971080749094,0.0,-0.09309479111605268,0.352593047154767,0.30754359048492397,0.09360381707454268,0.09686932536539727,0.0
2024-10,2024-09,2024-09-30,18.08,0.5811040856031129,4111,True,1.5811040856031129,2024-09-30,39.86,0.6561643835616439,4379,True,1.6561643835616437,0.7356238814815301,0.7050950867983607,0.04664727442159333,0.17481533639079,0.14659848068902392,0.018776499011205927,0.06947971080749082,0.0,-0.05491223840791826,0.31848378881603456,0.41211126857736935,0.09686932536539705,0.09686932536539705,0.0
2024-11,2024-10,2024-10-31,19.46,0.6822249093107617,4134,True,1.6822249093107617,2024-10-31,48.79,0.8487394957983193,4402,True,1.8487394957983194,0.7207262407315631,0.7448117309711741,0.08265686681807582,0.14786450148194255,0.23480484183346564,0.05167345843754301,0.05167345843754301,0.0,0.10836976623133121,0.4141905282674159,0.2936334930549277,0.0650774798419621,0.09676020134598473,0.0
2024-12,2024-11,2024-11-29,16.37,0.4229843561973526,4154,True,1.4229843561973525,2024-11-29,34.95,0.48993895546009497,4422,True,1.489938955460095,0.6886435552956557,0.7953994138535709,-0.019954108114566993,0.23711037464592158,0.18181690439005413,0.044978751777540404,0.044978751777540404,0.0,-0.004757153316368612,0.2952678701929536,0.22311759246772522,0.03906967760822244,0.1429278748252586,0.0
2025-01,2024-12,2024-12-31,14.62,0.2543103448275862,4175,True,1.2543103448275863,2024-12-31,30.02,0.2834158415841584,4443,True,1.2834158415841583,0.6499645672061712,0.7933665877631153,0.05158613373940146,0.1818169043900549,0.13489235522013712,0.014752644990796093,0.03184953456590134,0.0,0.12541089488691637,0.22311759246772078,0.3343452186095742,0.09676020134598495,0.16763450105774969,0.0
