target_month,option_signal_month,option_signal_date,macro_signal_date_for_residual,put_skew25,implied_variance_asymmetry,residual_put_skew_fast,residual_iva_fast,residual_put_skew_slow,residual_iva_slow,z_residual_put_skew_fast,z_residual_iva_fast,z_residual_put_skew_slow,z_residual_iva_slow,abnormal_bear_pressure_fast,abnormal_bear_pressure_slow,pure_direction_raw,option_erp_proxy,z_option_erp_proxy,q_dte,q_coverage,q_parity,q_arbitrage,q_roll,data_quality_confidence,quality_weighted_direction,option_direction,option_direction_score,put_skew_slow_training_observations,dte,maturity_method,causal_calibration_raw_slope,causal_calibration_slope,calibration_observations,calibrated_mu_adjustment_KODEX200,ablation_component
2013-08,2013-07,2013-07-31,2013-06-30,0.020433855430000064,0.38568450312717156,-0.002800202324625574,0.3878325854927609,0.01114114834875854,0.2969663733997909,-0.145517680327413,1.7144619312503369,0.5906709711379802,1.3228471038587586,0.7844721254614619,0.9567590374983694,-0.8706155814799157,0.02667092827561396,-0.8700679708256914,0.5769230769230769,0.2924953946947368,0.9764491915496456,0.8804347826086957,1.0,0.14507206245536344,-0.1263019980110669,-0.1263019980110669,-0.11213866106435325,1976.0,8.0,nearest_listed_proxy,0.00016978653526328596,0.00016978653526328596,88,-1.9039634731180483e-05,pure_direction_quality_causal_calibration
2013-09,2013-08,2013-08-30,2013-07-31,0.03453925508269734,0.30838165524512384,0.018387159192991054,-0.03448340502445117,0.012402000918259964,-0.13583589915573513,1.1048783959823367,-0.16457341041249512,0.6518037942535246,-0.6147873279077324,0.4701524927849208,0.018508233172896127,-0.24433036297890845,0.02113855349664769,-1.169169084617578,0.6382978723404256,0.3032632800927927,0.9842598817964237,0.9035326086956521,1.0,0.1721459617927755,-0.04206048533018214,-0.04206048533018214,-0.04036280611566906,1992.0,13.0,nearest_listed_proxy,-0.00039194953191817563,0.0,89,-0.0,pure_direction_quality_causal_calibration
2013-10,2013-09,2013-09-30,2013-08-31,-0.0005411979863348682,0.1216122307157748,-0.0020017604556401268,-0.05095301947982818,-0.02413784560977708,0.027406261678128756,-0.09723033629495578,-0.23519133162900355,-1.1956423373022782,0.11647010914292955,-0.16621083396197966,-0.5395861140796743,0.35289847402082697,0.019117751856741454,-1.2943243637293234,0.6,0.26256069833187373,0.9682634113928812,0.8690476190476191,1.0,0.132561699820784,0.046780821580361606,0.046780821580361606,0.0446901783218907,2005.0,10.0,nearest_listed_proxy,-0.0012326371568425487,0.0,90,0.0,pure_direction_quality_causal_calibration
2013-11,2013-10,2013-10-31,2013-09-30,-0.005413094056460288,0.33687315634218284,-0.011705745974852806,0.4313197528792502,-0.009587921762451882,0.2654035640054132,-0.6752850819923175,1.9013540300401586,-0.4565260108529226,1.1860887254264363,0.6130344740239205,0.36478135728675687,-0.4889079156553387,0.015295775511722284,-1.5707589028447089,0.6521739130434783,0.2942967621355776,0.9453748452564558,0.8754166666666666,1.0,0.1588428826845376,-0.07765954268998278,-0.07765954268998278,-0.07206315131412852,2022.0,14.0,nearest_listed_proxy,8.09388114165436e-05,8.09388114165436e-05,91,-5.832705814296095e-06,pure_direction_quality_causal_calibration
2013-12,2013-11,2013-11-29,2013-10-31,0.004190635241908713,0.4202726733847067,-0.005370942420048042,0.2661590366384619,-0.012167264418973282,0.0222611983561076,-0.2990719893727638,1.1659376627074565,-0.5913686538455123,0.09368078917663471,0.43343283666734633,-0.2488439323344388,-0.09229445216645377,0.016221182317106446,-1.4771177300752671,0.6382978723404256,0.3488793964529346,0.9901264277759776,0.875,1.0,0.1929289606709108,-0.017806272732165018,-0.017806272732165018,-0.017494756329577785,2038.0,13.0,nearest_listed_proxy,-0.00017014160223661565,0.0,92,-0.0,pure_direction_quality_causal_calibration
2014-01,2013-12,2013-12-30,2013-11-30,0.005379122353643809,-0.08481262327416171,0.01264305367604278,0.006378052774549267,-0.0020397044326222157,-0.21213812217534259,0.7774101748879142,0.020218954453063848,-0.07156324467500261,-0.9544510292143956,0.39881456467048904,-0.5130071369446991,0.057096286137105046,0.013226718580131677,-1.730586112851002,0.6,0.20436941458873908,0.9892200055808619,0.9117647058823529,1.0,0.11059686558778108,0.006314670283466895,0.006314670283466895,0.0062750454404963876,2053.0,10.0,nearest_listed_proxy,-0.00017751157854188295,0.0,93,0.0,pure_direction_quality_causal_calibration
2014-02,2014-01,2014-01-29,2013-12-31,0.0041478454937439735,0.17304189435336972,-0.01350008798305018,0.22813872022840165,-0.0009049462736445864,0.30048924844643615,-0.787079019311794,0.9968880757368861,-0.016045553497063228,1.3448131439503197,0.10490452821254603,0.6643837952266283,-0.38464416171958715,0.015561344694790341,-1.5016348390594434,0.6666666666666666,0.2316022970725963,0.9849589542550811,0.9078947368421053,1.0,0.1380718788299231,-0.05310854208958419,-0.05310854208958419,-0.05043026427665842,2068.0,15.0,nearest_listed_proxy,-0.0017377628702970299,0.0,94,-0.0,pure_direction_quality_causal_calibration
2014-03,2014-02,2014-02-28,2014-01-31,0.03039284318838656,0.48068669527896984,0.015120844761842538,0.5031546911056428,0.014737702421628324,0.529596185217411,0.9277129733694998,2.212010886800484,0.7853070601572599,2.361030781656069,1.5698619300849919,1.5731689209066646,-1.5715154254958281,0.01478565613905531,-1.5575987235473774,0.6382978723404256,0.2574228873732253,0.9927070798125449,0.9047619047619048,1.0,0.14757948125296577,-0.23192343127570808,-0.23192343127570808,-0.188261238797562,2083.0,13.0,nearest_listed_proxy,-0.002067086084739358,0.0,95,-0.0,pure_direction_quality_causal_calibration
2014-04,2014-03,2014-03-31,2014-02-28,0.030358827119396442,-0.06475903614457826,0.016775103803192314,-0.11178195292224699,0.02196108957986743,-0.14104520538756887,1.0291559459633537,-0.5032953500016324,1.1562776215081,-0.6390458933862753,0.26293029798086065,0.2586158640609124,-0.26077308102088653,0.018301297598405247,-1.2655727646652262,0.6,0.20357479647070026,0.9868809112702671,0.921875,1.0,0.11112506961100467,-0.028978426781122175,-0.028978426781122175,-0.02816232685438631,2099.0,10.0,nearest_listed_proxy,-0.001793798589208807,0.0,96,-0.0,pure_direction_quality_causal_calibration
2014-05,2014-04,2014-04-30,2014-03-31,0.020000000000000004,0.6403940886699507,0.006902368141238373,0.43458696322799556,0.017865443046072377,0.27192345374093096,0.4366667840697524,1.904202649811186,0.9490462770339054,1.2108002548330765,1.1704347169404692,1.079923265933491,-1.12517899143698,0.0071198766330402485,-2.4536814775235585,0.5769230769230769,0.21242498525600093,0.9806162601476697,0.8676470588235294,1.0,0.10427151822638134,-0.11732412171356243,-0.11732412171356243,-0.10500455457242844,2116.0,8.0,nearest_listed_proxy,-0.0016720729292832575,0.0,97,-0.0,pure_direction_quality_causal_calibration
2014-06,2014-05,2014-05-30,2014-04-30,-0.00032760923318608803,0.40441176470588236,-0.007307277587349384,0.2268503776933952,-0.010368195716631515,0.06830249572658784,-0.42013691112997814,0.9874604469288527,-0.5109672682394255,0.29425596422124356,0.2836617678994373,-0.10835565200909097,-0.08765305794517317,0.008413519609314427,-2.203581958488878,0.6382978723404256,0.2361725773309616,0.9481256794127393,0.9078947368421053,1.0,0.12976401474103913,-0.011374212703294608,-0.011374212703294608,-0.011246294952382226,2132.0,13.0,nearest_listed_proxy,-0.002864884005743007,0.0,98,-0.0,pure_direction_quality_causal_calibration
2014-07,2014-06,2014-06-30,2014-05-31,0.02496590706958876,0.5107102593010148,0.026885220142863115,0.5729930887232758,0.013966881291027043,0.333054912682068,1.6495619647872908,2.50835024669414,0.7529817241105384,1.4792028838551794,2.0789561057407155,1.116092303982859,-1.5975242048617873,0.011972664552284374,-1.7295221768618165,0.6,0.18687910292455875,0.9744187810222117,0.9333333333333333,1.0,0.10197516429535286,-0.1629077932565837,-0.1629077932565837,-0.1400865951722449,2147.0,10.0,nearest_listed_proxy,-0.0029730643906838604,0.0,99,-0.0,pure_direction_quality_causal_calibration
2014-08,2014-07,2014-07-31,2014-06-30,-0.010825950106121585,0.16579144786196554,-0.019463373558040623,-0.15929705648216347,-0.023921481631090057,-0.274220935108545,-1.1573708771677549,-0.7087402125681801,-1.217957783321919,-1.2293287764373875,-0.9330555448679675,-1.2236432798796533,1.0783494123738104,0.011833285695514242,-1.7129960961828754,0.6521739130434783,0.20632533873692357,0.9839752016271848,0.9117647058823529,1.0,0.12072102660457115,0.13017944810020243,0.13017944810020243,0.11518475965832697,2165.0,14.0,nearest_listed_proxy,-0.0065009482854316925,0.0,100,0.0,pure_direction_quality_causal_calibration
2014-09,2014-08,2014-08-29,2014-07-31,0.0050000000000000044,0.39841688654353563,0.0038962486907475912,0.41876996360262736,-0.002429480112871361,0.10468531619771718,0.25950391602179457,1.8180518313508574,-0.09436318528657238,0.4602073456516215,1.038777873686326,0.18292208018252457,-0.6108499769344253,0.007546486714070044,-2.2467287588860474,0.6382978723404256,0.2316022970725963,0.9774623986011544,0.8421052631578947,1.0,0.12168378238823764,-0.07433053566514859,-0.07433053566514859,-0.06918777154474944,2180.0,13.0,nearest_listed_proxy,-0.009110319668983043,0.0,101,-0.0,pure_direction_quality_causal_calibration
2014-10,2014-09,2014-09-30,2014-08-31,0.022325412342185574,0.16540212443095603,0.027587049840807235,0.15439237672708161,0.013453240608726007,-0.034464194737495596,1.7027645388931454,0.6631061751469758,0.7359920858149398,-0.160847372475978,1.1829353570200607,0.2875723566694809,-0.7352538568447708,0.010168389840028103,-1.8500403655476427,0.5882352941176471,0.3119489399194141,0.9884891103214921,0.8770903010033445,1.0,0.1590928971379703,-0.11697366621730108,-0.11697366621730108,-0.10472374573828538,2197.0,9.0,nearest_listed_proxy,-0.006957552718812094,0.0,102,-0.0,pure_direction_quality_causal_calibration
2014-11,2014-10,2014-10-31,2014-09-30,0.025543728190007192,-0.11601307189542484,0.01664042761702547,-0.5607395532134134,0.006445299504743178,-0.3809059186548541,1.0373839868793022,-2.460436938932676,0.3738521061659661,-1.6996107569599601,-0.711526476026687,-0.662879325396997,0.687202900711842,0.013776407731977455,-1.4672564400164982,0.6382978723404256,0.4080491091569323,0.9809447581433229,0.8638591800356507,1.0,0.22071067267365438,0.15167301447939716,0.15167301447939716,0.13169798421295778,2215.0,13.0,nearest_listed_proxy,-0.00447735941216896,0.0,103,0.0,pure_direction_quality_causal_calibration
2014-12,2014-11,2014-11-28,2014-10-31,0.00199270854871042,0.01946472019464726,0.002971105024359464,-0.2872268488030987,0.0005620854259148662,-0.4040454886039172,0.2062261198537339,-1.2619765136004886,0.06750207565683931,-1.7886265558018921,-0.5278751968733774,-0.8605622400725264,0.6942187184729518,0.00896002314374105,-1.9785238944391432,0.6382978723404256,0.4080491091569325,0.9933488915944657,0.8638591800356507,1.0,0.2235015787009391,0.1551589795424475,0.1551589795424475,0.13431829063381837,2230.0,13.0,nearest_listed_proxy,-0.0038125149826326423,0.0,104,0.0,pure_direction_quality_causal_calibration
2015-01,2014-12,2014-12-30,2014-11-30,0.018769545921687142,0.1601731601731602,0.006929758990097839,0.2377656183790156,0.015442554924722776,-0.11529639408005785,0.4480503369086893,1.02325206839226,0.8520941259132525,-0.5105486114146851,0.7356512026504746,0.1707727572492837,-0.45321197994987916,0.011796111738676299,-1.6265335668138536,0.5882352941176471,0.4080491091569325,0.9656627019488007,0.8575895875591616,1.0,0.19877806994682712,-0.09008860265121708,-0.09008860265121708,-0.08264337635684985,2246.0,9.0,nearest_listed_proxy,-0.00824111907146079,0.0,105,-0.0,pure_direction_quality_causal_calibration
2015-02,2015-01,2015-01-30,2014-12-31,-0.00553924931677012,0.331245105716523,-0.013158935999355114,0.051889085804615924,-0.014133591255408272,0.33402118562884964,-0.7808541832302228,0.21501164869982933,-0.707609137162352,1.4557442756969947,-0.28292126726519673,0.3740675692673214,-0.04557315100106232,0.014222854459347976,-1.3879034095819665,0.6382978723404256,0.37713037457558335,0.9753138419747066,0.8601116625310173,1.0,0.20193617864709373,-0.0092028679620615,-0.0092028679620615,-0.009118947492336556,2262.0,13.0,nearest_listed_proxy,-0.009445455847252222,0.0,106,-0.0,pure_direction_quality_causal_calibration
2015-03,2015-02,2015-02-27,2015-01-31,-0.004102442392681274,-0.13372093023255827,-0.008125608677618844,-0.3937466995399256,-0.0014164128038269622,-0.5333767934045051,-0.4735912923829134,-1.7238504936371124,-0.03810211736727883,-2.3495679545470316,-1.098720893010013,-1.1938350359571552,1.146277964483584,0.007595345058658349,-2.1327971926700653,0.6382978723404256,0.4080491091569323,0.9875152662996771,0.8666125541125541,1.0,0.22289720627071194,0.25550215589306924,0.25550215589306924,0.20350594755556142,2274.0,13.0,nearest_listed_proxy,-0.009408591619511231,0.0,107,0.0,pure_direction_quality_causal_calibration
2015-04,2015-03,2015-03-31,2015-02-28,0.01578624164043424,-0.04025764895330111,0.014695290246436878,0.0760824549903127,0.02052497595979159,0.011412637041220607,0.9290291280890637,0.32088891126795555,1.1264979706151157,0.046565943732926975,0.6249590196785096,0.5865319571740213,-0.6057454884262654,0.00952477159854227,-1.8340097355468423,0.5882352941176471,0.38752534145096623,0.9859686577878743,0.8916666666666667,1.0,0.200408818442667,-0.12139673761248407,-0.12139673761248407,-0.10825494095064381,2291.0,9.0,nearest_listed_proxy,-0.006725602554609663,0.0,108,-0.0,pure_direction_quality_causal_calibration
2015-05,2015-04,2015-04-30,2015-03-31,-0.0348617721842502,0.42298288508557463,-0.02779376403806219,0.3424150547580807,-0.027101654366166784,0.41986398731063285,-1.6876119661150049,1.4710047166955555,-1.4025461221354314,1.8308916208676833,-0.10830362470972466,0.21417274936612596,-0.05293456232820065,0.00744488854037075,-2.1082834449566765,0.6521739130434783,0.43819155860280373,0.9844468237853077,0.8854364326375712,1.0,0.24910192280772198,-0.013186101258939986,-0.013186101258939986,-0.013014490864566266,2308.0,14.0,nearest_listed_proxy,-0.00989751094001369,0.0,109,-0.0,pure_direction_quality_causal_calibration
2015-06,2015-05,2015-05-29,2015-04-30,-0.0019306365756772415,0.19329388560157776,-0.019514525420776523,-0.11211686545642181,-0.008456176568113701,0.10523579247795554,-1.176059508966891,-0.49605992632275014,-0.4093405601871856,0.451536149199805,-0.8360597176448206,0.02109779450630969,0.40748096156925545,0.010434474961595228,-1.6904144353677402,0.6382978723404256,0.42822792321188524,0.9854176224337305,0.8838235294117647,1.0,0.23805881274655685,0.09700443392800231,0.09700443392800231,0.08842665619924817,2321.0,13.0,nearest_listed_proxy,-0.010054414787003764,0.0,110,0.0,pure_direction_quality_causal_calibration
2015-07,2015-06,2015-06-30,2015-05-31,0.034453503334909985,0.22406967537608874,0.023898654872637932,0.25860584121342184,0.013549577788449044,-0.04048395334387608,1.495682567767331,1.107191573987937,0.75967413412375,-0.18688078394122676,1.301437070877634,0.2863966750912616,-0.7939168729844478,0.02030204549391279,-0.8913344752830994,0.5882352941176471,0.42398297651248,0.982843307717571,0.880184331797235,1.0,0.21575328471355437,-0.17129017313590836,-0.17129017313590836,-0.14624059610891402,2338.0,9.0,nearest_listed_proxy,-0.013718632302133524,0.0,111,-0.0,pure_direction_quality_causal_calibration
2015-08,2015-07,2015-07-31,2015-06-30,0.03776141311537104,0.2645273200346921,0.022408639239876408,0.27459465803387484,0.02086586913311404,0.22901951641564525,1.406903584924579,1.1783857112431995,1.152564447616131,0.9974462399882233,1.2926446480838893,1.0750053438021772,-1.1838249959430334,0.013720186147845207,-1.3449265477618007,0.6382978723404256,0.4239829765124801,0.9837753663372293,0.9175824175824175,1.0,0.24429402388087015,-0.2892013718296784,-0.2892013718296784,-0.22432598828159328,2356.0,13.0,nearest_listed_proxy,-0.009197344840385263,0.0,112,-0.0,pure_direction_quality_causal_calibration
2015-09,2015-08,2015-08-31,2015-07-31,0.06914660877931281,0.3793103448275862,0.003038358618099639,-0.007849904247304161,0.029293538950988615,0.3823295931245053,0.21006691944077277,-0.04794305770270191,1.6069361726151068,1.6605880793362955,0.08106193086903543,1.6337621259757011,-0.8574120284223683,0.034340592697564364,-0.25746986429697244,0.6,0.5426583900897837,0.9704520694522277,0.9004901960784314,1.0,0.2845318265401664,-0.24396101054452551,-0.24396101054452551,-0.19611628377141432,2371.0,10.0,nearest_listed_proxy,0.0011963189744101947,0.0011963189744101947,113,-0.00023461763146655708,pure_direction_quality_causal_calibration
2015-10,2015-09,2015-09-30,2015-08-31,0.05149406321216987,-0.14189944134078208,0.024933314095104357,-0.3662963204391743,-0.015284673387943877,-0.5172804932130096,1.560308870366801,-1.5977681707818296,-0.7772896651067993,-2.270472856362375,-0.01872965020751427,-1.523881260734587,0.7713054554710507,0.03718162692582795,-0.16235104755648389,0.5769230769230769,0.5426583900897834,0.9337061523802569,0.8717847075405215,1.0,0.25483783108829006,0.19655780937880823,0.19655780937880823,0.1642693799147498,2386.0,8.0,nearest_listed_proxy,-0.001400480919183002,0.0,114,0.0,pure_direction_quality_causal_calibration
2015-11,2015-10,2015-10-30,2015-09-30,-0.01333415207251551,0.2570480928689884,-0.012969308856591484,-0.15457757648284445,-0.02263473452102252,-0.09220325048676704,-0.771080167869385,-0.6830840891278142,-1.1646505734608792,-0.41648368769810057,-0.7270821284985995,-0.7905671305794899,0.7588246295390447,0.013482760598664927,-1.358065074525248,0.6382978723404256,0.49199217293794606,0.9849770505435398,0.8889517345399698,1.0,0.27497036104363776,0.2086542823531558,0.2086542823531558,0.1726335523727448,2402.0,13.0,nearest_listed_proxy,0.006818232593333346,0.006818232593333346,115,0.0011770557134907678,pure_direction_quality_causal_calibration
2015-12,2015-11,2015-11-30,2015-10-31,0.0008294841390829727,0.5351778656126484,0.007419440478091544,0.47772777647553005,-0.011430750368311971,0.24158684873168793,0.48479607685732057,2.0524481579363463,-0.5660897209923389,1.0415450714621883,1.2686221173968335,0.23772767523492472,-0.7531748963158791,0.019200049006638874,-0.9313407955039209,0.6,0.5326947546988651,0.9724326674674174,0.8570991432068543,1.0,0.2663914438132565,-0.20063934807348682,-0.20063934807348682,-0.1671104219559581,2418.0,10.0,nearest_listed_proxy,0.0030811331360978337,0.0030811331360978337,116,-0.0005148894584757935,pure_direction_quality_causal_calibration
2016-01,2015-12,2015-12-30,2015-11-30,0.015000000000000013,0.36388140161725047,-0.008641774703642831,0.28397753993531527,-0.006727828024848399,0.48366452544501676,-0.506008423395984,1.2121332154454363,-0.31454398488600904,2.0946996655195114,0.35306239602472617,0.8900778403167512,-0.6215701181707387,0.015625539301628487,-1.1688713059558562,0.6666666666666666,0.4605333118539313,0.983809173879397,0.8676470588235294,1.0,0.2620738914476331,-0.16289729967657066,-0.16289729967657066,-0.1400788356133222,2434.0,15.0,nearest_listed_proxy,0.005052474522539708,0.005052474522539708,117,-0.0007077447480833384,pure_direction_quality_causal_calibration
2016-02,2016-01,2016-01-29,2015-12-31,0.019578274984287714,0.10816191108161902,0.014435581106172025,-0.1534248967456648,-0.018842157952592788,0.02144917568622432,0.9210476360310923,-0.674655056371587,-0.9657305183608037,0.08132146196482512,0.12319628982975267,-0.4422045281979893,0.1595041191841183,0.01984272049035354,-0.8859740247177954,0.6382978723404256,0.4605333118539314,0.9539112101655826,0.8702380952380953,1.0,0.24402284706405755,0.03892264928175331,0.03892264928175331,0.03746443424701735,2449.0,13.0,nearest_listed_proxy,0.007878735283326608,0.007878735283326608,118,0.0002951723599718453,pure_direction_quality_causal_calibration
2016-03,2016-02,2016-02-29,2016-01-31,0.010560066475323565,0.5168040583386176,0.006535170279652938,0.12593338013826386,0.0056961284920637074,0.11398217237130057,0.4333547464301297,0.5295592939939199,0.3563332528426106,0.4807877980956968,0.4814570202120248,0.4185605254691537,-0.45000877284058927,0.025882621508640843,-0.5677135074235445,0.6,0.5076866601363669,0.9817720489625934,0.8602430555555556,1.0,0.2572638955208746,-0.11577100991953834,-0.11577100991953834,-0.10375875416218866,2465.0,10.0,nearest_listed_proxy,0.008722779630750101,0.008722779630750101,119,-0.0009050647473179466,pure_direction_quality_causal_calibration
2016-04,2016-03,2016-03-31,2016-02-29,0.01999999999999999,0.3977154724818277,0.02099000517443031,0.3701521562728094,0.03022039920335948,-0.06357129658825136,1.3302363523037715,1.580533888407881,1.6770525177553872,-0.28872066901497806,1.4553851203558263,0.6941659243702045,-1.0747755223630153,0.010410859040501144,-1.6345479104195437,0.6521739130434783,0.44504133982409283,0.9834982744788651,0.8690860215053764,1.0,0.24808479333573863,-0.2666354633477392,-0.2666354633477392,-0.21050686725841158,2482.0,14.0,nearest_listed_proxy,0.0070802006191821795,0.0070802006191821795,120,-0.0014904308519051066,pure_direction_quality_causal_calibration
2016-05,2016-04,2016-04-29,2016-03-31,0.01250592069507557,-0.1656874265569919,0.0013465465690704031,-0.4580200687087443,0.009284661833102784,-0.23428745202424214,0.10961140687844696,-1.973897368898593,0.5437127553247827,-1.0293329867716212,-0.932142981010073,-0.24281011572341926,0.5874765483667461,0.009957279140217924,-1.6738135153236395,0.6382978723404256,0.4343691702290211,0.9852475206923593,0.8857758620689655,1.0,0.24196446053058915,0.1421484460999323,0.1421484460999323,0.12445706736748913,2498.0,13.0,nearest_listed_proxy,0.008063208375994767,0.008063208375994767,121,0.0010035232680492834,pure_direction_quality_causal_calibration
2016-06,2016-05,2016-05-31,2016-04-30,0.015,0.29763779527559053,0.023750113199657173,-0.08735814987907307,0.002981630649869887,-0.059645821161186295,1.5085993838389749,-0.3855856711390929,0.2045472388521447,-0.2677133647070834,0.561506856349941,-0.031583062927469346,-0.2649618967112358,0.0109344663083005,-1.5466690095430475,0.5882352941176471,0.46555562945728,0.9592126207661049,0.8444022770398482,1.0,0.22181297217617854,-0.05877198582295685,-0.05877198582295685,-0.05550957770881599,2514.0,9.0,nearest_listed_proxy,0.006597238464223737,0.006597238464223737,122,-0.0003662099211934174,pure_direction_quality_causal_calibration
2016-07,2016-06,2016-06-30,2016-05-31,0.023005287685966824,0.3499999999999998,0.013855307836938812,0.07525830297934395,0.018263976995335524,0.09013024753740764,0.892471649274158,0.30877691512076955,1.0369179657795353,0.37808530041825605,0.6006242821974638,0.7075016330988957,-0.6540629576481798,0.014961238632698555,-1.1750263282694275,0.6521739130434783,0.434369170229021,0.9845699652084254,0.8734848484848485,1.0,0.2436264155926185,-0.15934701394373268,-0.15934701394373268,-0.13744548614627852,2531.0,14.0,nearest_listed_proxy,0.00651344023665684,0.00651344023665684,123,-0.0008952429598120307,pure_direction_quality_causal_calibration
2016-08,2016-07,2016-07-29,2016-06-30,0.0027988914920337032,-0.02469135802469134,-0.004010566138302137,-0.43062467914231484,-0.013005230056952866,-0.6868394176795679,-0.22471551632416142,-1.8519783509885255,-0.6652661583850584,-2.9922270930450923,-1.0383469336563436,-1.8287466257150753,1.4335467796857095,0.010739900661604872,-1.5533131457602662,0.6382978723404256,0.4343691702290209,0.9859175732286093,0.9162087912087912,1.0,0.25044793330407983,0.359028828267005,0.359028828267005,0.2641804359108617,2547.0,13.0,nearest_listed_proxy,0.004118915896780589,0.004118915896780589,124,0.001088136997091674,pure_direction_quality_causal_calibration
2016-09,2016-08,2016-08-31,2016-07-31,0.015,0.14991762767710054,0.0027229590546310597,0.151121979199253,0.01481400518858312,0.3418482461949347,0.1971631339243687,0.6351267913243432,0.852563241431839,1.472881789121224,0.41614496262435596,1.1627225152765315,-0.7894337389504438,0.010505217007401188,-1.5642220706036085,0.5769230769230769,0.434369170229021,0.9737780521699897,0.8727355072463768,1.0,0.2129705398221976,-0.16812612953813183,-0.16812612953813183,-0.1439280616080454,2564.0,8.0,nearest_listed_proxy,0.004854531107282169,0.004854531107282169,125,-0.0006987032522870808,pure_direction_quality_causal_calibration
2016-10,2016-09,2016-09-30,2016-08-31,0.01295767481334234,0.5514592933947774,-0.0011970816490415054,0.20799206429392625,-0.004350079130694972,0.24830036758804924,-0.04911250407286806,0.8779832229131268,-0.19540170082060773,1.0630993356130876,0.4144353594201294,0.4338488173962399,-0.4241420884081847,0.013752052588978318,-1.241426752423614,0.6382978723404256,0.40190409024472723,0.98150179994455,0.8798076923076923,1.0,0.22152598588499578,-0.09395849428994416,-0.09395849428994416,-0.08588853670442938,2578.0,13.0,nearest_listed_proxy,0.004050248122458211,0.004050248122458211,126,-0.00034786988452779823,pure_direction_quality_causal_calibration
2016-11,2016-10,2016-10-31,2016-09-30,0.009567252858786318,0.36664104534973097,-0.01159121262602094,0.18425489690712804,-0.010230339596800324,0.0243770682032967,-0.7061693895537664,0.7775355832229732,-0.5186473771537573,0.09192389870325902,0.03568309683460341,-0.21336173922524915,0.08883932119532287,0.018091315701743507,-0.9151202562817986,0.6,0.40190409024472723,0.9845177252754724,0.8905797101449275,1.0,0.21143165659498658,0.018783444851101217,0.018783444851101217,0.018437131998985792,2593.0,10.0,nearest_listed_proxy,0.004782070745860487,0.004782070745860487,127,8.816766956991824e-05,pure_direction_quality_causal_calibration
2016-12,2016-11,2016-11-30,2016-10-31,0.018022349933277143,0.20336943441636576,0.0044438142618485575,-0.14969713157737097,0.004281949520884049,-0.252445321885937,0.30757124733391056,-0.6540868247170604,0.28041101540213276,-1.108339030232876,-0.1732577886915749,-0.4139640074153716,0.29361089805347323,0.014658114536745221,-1.1539761770152603,0.5769230769230769,0.5483892418972857,0.9781008426677661,0.930952380952381,1.0,0.28808320333431586,0.08458436804510981,0.08458436804510981,0.07798781776429937,2610.0,8.0,nearest_listed_proxy,0.004543377620513009,0.004543377620513009,128,0.0003543281059029647,pure_direction_quality_causal_calibration
2017-01,2016-12,2016-12-29,2016-11-30,0.024073162775139517,0.0872340425531916,0.021966223759710187,-0.21220139340189365,0.021658025852316194,0.0509413928461791,1.4215454019138687,-0.9219552587413703,1.2377503046126463,0.20990762086201423,0.2497950715862492,0.7238289627373303,-0.4868120171617898,0.009097632757961646,-1.6918174950234668,0.6521739130434783,0.3453943107718793,0.9892531463087142,0.9458333333333333,1.0,0.21076605098680434,-0.10260344643011086,-0.10260344643011086,-0.09305561919138663,2626.0,14.0,nearest_listed_proxy,0.006509810244091017,0.006509810244091017,129,-0.0006057744230823214,pure_direction_quality_causal_calibration
2017-02,2017-01,2017-01-31,2016-12-31,-0.010309635301501086,0.12469437652811739,-0.01422044117999983,0.07166364445626364,-0.016450280266786084,-0.20690688237160504,-0.8792225190188253,0.2957036477264579,-0.8692707483306645,-0.90306861911001,-0.2917594356461837,-0.8861696837203372,0.5889645596832604,0.0114721956724129,-1.411473970559927,0.5882352941176471,0.37237547262164533,0.9874816929096888,0.9519450800915332,1.0,0.20590793947318162,0.12127247890710985,0.12127247890710985,0.10815611832844824,2641.0,9.0,nearest_listed_proxy,0.004932670200668288,0.004932670200668288,130,0.0005334984618986898,pure_direction_quality_causal_calibration
2017-03,2017-02,2017-02-28,2017-01-31,0.015,-0.15140845070422537,0.010881967703634289,-0.04027061818313196,0.018802142973185443,-0.17681193344612228,0.7191441583434836,-0.18318148934055914,1.0851215414476079,-0.7680099688516664,0.2679813345014622,0.15855578629797074,-0.21326856039971648,0.007900089440988318,-1.8210349183452574,0.5882352941176471,0.3978310800424023,0.974576322440881,0.9399038461538461,1.0,0.21436262672186032,-0.045716808804472944,-0.045716808804472944,-0.043718154302921815,2656.0,9.0,nearest_listed_proxy,0.0052152031174892135,0.0052152031174892135,131,-0.00022799905461147232,pure_direction_quality_causal_calibration
2017-04,2017-03,2017-03-31,2017-02-28,0.002021989129005322,0.229336437718277,0.0021456443920830582,0.3534491945416456,-0.006196364968252211,-0.18942737947324106,0.16138511827616783,1.4990415755065292,-0.30522568540223866,-0.8201163406497722,0.8302133468913485,-0.5626710130260054,-0.13377116693267155,0.007628721481795859,-1.846162132665706,0.6382978723404256,0.3583740174487841,0.9830770027372857,0.9100790513833992,1.0,0.20465698246119243,-0.027377203364753005,-0.027377203364753005,-0.026647664825626066,2673.0,13.0,nearest_listed_proxy,0.0046942360452331255,0.0046942360452331255,132,-0.00012509042874574476,pure_direction_quality_causal_calibration
